sample_idx,mace_H,mace_OH,mace_CH3,mace_NH2,mace_H_norm,mace_OH_norm,mace_CH3_norm,mace_NH2_norm
321,-3.6187846660614014,-12.15087890625,-16.372671127319336,-15.877960205078125,-1.0233651696691617,-1.6249872812137043,0.6834746589371431,-0.6541061790630655
322,-2.376140594482422,-8.162498474121094,-16.626121520996094,-13.374195098876953,1.4176281901684546,0.6536589563694661,0.5006025354711455,1.074180716071805
323,-2.3590164184570312,-8.154869079589844,-16.580307006835938,-13.345291137695312,1.4512661408308318,0.6580177910993795,0.53365909288457,1.0941324029149488
324,-2.423126220703125,-8.14447021484375,-16.47955322265625,-13.410186767578125,1.325331768179482,0.6639588828362514,0.6063559949997548,1.0493365606851004
325,-3.521942138671875,-12.592620849609375,-17.904693603515625,-16.621612548828125,-0.8331321240897045,-1.877363812075689,-0.4219258865319761,-1.1674309302772437
326,-2.685039520263672,-7.824512481689453,-16.369312286376953,-13.370338439941406,0.8108412236198599,0.846757514321994,0.6858981642495928,1.0768428719908256
327,-2.6516799926757812,-7.8079681396484375,-16.323837280273438,-13.339645385742188,0.8763711586928131,0.8562096474338111,0.7187097563333091,1.0980295253285497
328,-2.683074951171875,-8.230072021484375,-16.50445556640625,-14.21624755859375,0.8147003335755569,0.6150527571666232,0.5883882009285778,0.4929328076557139
329,-3.3714599609375,-12.440277099609375,-17.927947998046875,-16.477142333984375,-0.5375317949006982,-1.7903266001887788,-0.43870463540726634,-1.0677067275421845
330,-2.7259979248046875,-7.374755859375,-16.391387939453125,-13.533798217773438,0.7303844011066181,1.103713001067753,0.6699699129796938,0.964010645353804
331,-2.9773712158203125,-8.059921264648438,-17.519699096679688,-14.2679443359375,0.23659816879474535,0.7122634893131515,-0.14414070748181335,0.4572478056630671
332,-3.001922607421875,-8.043670654296875,-17.550140380859375,-14.30859375,0.18837053447461646,0.721547807287867,-0.1661050145724984,0.42918852428514176
333,-2.553955078125,-7.4851226806640625,-16.10174560546875,-13.10662841796875,1.068337525382226,1.0406580978648259,0.8789556158345226,1.2588753533774604
334,-2.5343780517578125,-7.466827392578125,-16.078872680664062,-13.088531494140625,1.106793743426182,1.0511105835471581,0.8954591227663207,1.2713672106275429
335,-2.640655517578125,-9.630760192871094,-17.68866729736328,-14.849662780761719,0.898027134949055,-0.18519006973290486,-0.26605637393229004,0.05570200475791032
336,-2.6405181884765625,-9.630096435546875,-17.688232421875,-14.8489990234375,0.8982968979750843,-0.18481085111140239,-0.2657425981167088,0.0561601799605904
337,-2.63720703125,-9.617294311523438,-17.66412353515625,-14.834854125976562,0.9048011842693465,-0.17749672643460773,-0.24834730728799584,0.06592405152115227
338,-2.63714599609375,-9.617813110351562,-17.663818359375,-14.835235595703125,0.9049210789475818,-0.17779312719624185,-0.248127113733202,0.06566073243915221
339,-2.6371612548828125,-9.617904663085938,-17.663986206054688,-14.835342407226562,0.904891105278023,-0.1778454332130008,-0.24824822018833861,0.0655870030961922
340,-2.727783203125,-9.682945251464844,-17.866233825683594,-14.9542236328125,0.7268774817682371,-0.2150044992855124,-0.394175993789083,-0.016473755618303488
341,-2.7281646728515625,-9.680267333984375,-17.852447509765625,-14.949356079101562,0.7261281400292667,-0.21347454829531282,-0.3842287499512715,-0.013113804131982846
342,-3.4207763671875,-12.16351318359375,-17.25665283203125,-16.160858154296875,-0.6344066949147794,-1.6322055115264407,0.045655127072732886,-0.8493836102743028
343,-3.355987548828125,-9.023574829101562,-17.707244873046875,-15.339645385742188,-0.5071384939680627,0.16170779224725182,-0.27946065658036473,-0.28252082330787437
344,-3.3543701171875,-9.0191650390625,-17.704498291015625,-15.336883544921875,-0.5039612849948285,0.16422719872114175,-0.27747891458722024,-0.280614393154194
345,-3.391998291015625,-9.125946044921875,-17.754730224609375,-15.39984130859375,-0.5778763541268596,0.10322094784127403,-0.3137227737062855,-0.32407257444748233
346,-2.5286712646484375,-7.519477844238281,-17.943458557128906,-15.041496276855469,1.118003895841178,1.021030265076026,-0.449895972829663,-0.07671589519827501
347,-3.7913818359375,-8.92523193359375,-17.796676635742188,-15.053390502929688,-1.362407181159211,0.21789317191583535,-0.34398837781269814,-0.08492618417503658
348,-3.7906951904296875,-8.921981811523438,-17.795089721679688,-15.050888061523438,-1.3610583660290645,0.21975003551077846,-0.3428433713277702,-0.08319881099711625
349,-3.8160400390625,-9.001556396484375,-17.83636474609375,-15.1129150390625,-1.4108446311662515,0.17428738927778184,-0.3726245496136364,-0.12601449373032445
350,-3.0045013427734375,-8.05389404296875,-17.546707153320312,-14.318954467773438,0.1833049843191772,0.7157069687497831,-0.16362783708106776,0.42203677801802036
351,-3.1202163696289062,-7.8933258056640625,-17.284210205078125,-14.430335998535156,-0.0440003387800754,0.8074430044755402,0.025771649074849568,0.3451528724556457
352,-3.1201171875,-7.007080078125,-16.614715576171875,-13.602783203125,-0.04380550992794312,1.3137739643717388,0.5088322695815651,0.9163920225649149
353,-3.21514892578125,-9.027740478515625,-17.300872802734375,-14.9124755859375,-0.23048152394022572,0.1593278684847191,0.013749080983106168,0.012343884715782023
354,-3.24639892578125,-8.223876953125,-16.903564453125,-14.14459228515625,-0.29186759919667316,0.6185921309673129,0.30041906996920015,0.5423946640186034
355,-3.493408203125,-11.986083984375,-16.3770751953125,-15.7623291015625,-0.7770813620147257,-1.5308364510475752,0.6802969906995247,-0.5742888989272101
356,-3.3558120727539062,-8.629898071289062,-17.649368286132812,-14.673667907714844,-0.5067937967681363,0.38662366431078243,-0.2377009489137139,0.17718689642945354
357,-2.6309967041015625,-7.813957214355469,-16.333038330078125,-13.40386962890625,0.9170004677797831,0.8527879621708292,0.712070920656275,1.0536971246830211
358,-2.664947509765625,-7.827522277832031,-16.360069274902344,-13.376609802246094,0.8503090530114259,0.8450379540210431,0.6925672765404111,1.0725139062827447
359,-3.2779502868652344,-8.457015991210938,-17.332748413085938,-14.632461547851562,-0.3538456544269072,0.4853948592906197,-0.009250135815109915,0.20563062366709897
360,-3.2803421020507812,-8.451759338378906,-17.374107360839844,-14.646705627441406,-0.358544027130251,0.48839809641953,-0.03909186732854442,0.1957982891452171
361,-3.70587158203125,-10.850723266601562,-17.844818115234375,-15.88714599609375,-1.1944347369516273,-0.8821808195502447,-0.3787239110814256,-0.6604469025576266
362,-3.706085205078125,-10.850936889648438,-17.845977783203125,-15.888092041015625,-1.1948543683254507,-0.8823028669226823,-0.3795606465896422,-0.6610999338809868
363,-3.727813720703125,-11.045623779296875,-17.97503662109375,-16.051239013671875,-1.2375368737771992,-0.993531611560612,-0.4726805009119551,-0.7737162388707683
364,-2.89691162109375,-8.66070556640625,-16.979248046875,-14.62896728515625,0.39464932837836225,0.3690226896713922,0.24581106838032904,0.20804262645821944
365,-2.898468017578125,-8.6728515625,-16.98175048828125,-14.6258544921875,0.3915920140833634,0.36208342478137007,0.2440054812310196,0.21019131016733986
366,-3.2423858642578125,-9.043792724609375,-17.384979248046875,-14.970535278320312,-0.2839845241027056,0.15015688021298135,-0.0469362627180748,-0.02773327956462564
367,-3.2579345703125,-9.083282470703125,-17.417510986328125,-14.998321533203125,-0.31452769338313524,0.12759555165094968,-0.07040889565909764,-0.04691344149750931
368,-3.6186294555664062,-9.729766845703125,-18.28192138671875,-15.737380981445312,-1.0230602812491183,-0.24175466802299084,-0.6941071396126357,-0.5570678309644068
369,-2.6462631225585938,-7.89703369140625,-16.2496337890625,-13.513107299804688,0.8870118113861915,0.8053246107968023,0.7722498191814302,0.9782930723614868
370,-3.95916748046875,-9.608642578125,-18.2996826171875,-15.92889404296875,-1.6919976516279103,-0.17255380785088595,-0.7069224045016369,-0.6892645428917121
371,-3.6025390625,-12.663482666015625,-18.23126220703125,-16.807647705078125,-0.9914530466993507,-1.9178486690471246,-0.6575550095168591,-1.2958463801870281
372,-3.5369415283203125,-9.323646545410156,-18.17340087890625,-15.525932312011719,-0.862596241266017,-0.00972953651497149,-0.615806311527948,-0.41111006381177895
373,-3.614471435546875,-9.508438110351562,-18.30413818359375,-15.654998779296875,-1.014892456294342,-0.11530487250820357,-0.7101372304016269,-0.500201442015676
374,-3.2846221923828125,-12.268844604492188,-17.328651428222656,-16.365249633789062,-0.36695164144149783,-1.6923835838076249,-0.006294037342002678,-0.9904699744099298
375,-3.3069660663604736,-12.227996826171875,-17.25640869140625,-16.363611221313477,-0.41084292878592293,-1.6690463826636686,0.045831281916567955,-0.9893390189527396
376,-3.275054931640625,-12.270706176757812,-17.3360595703125,-16.356292724609375,-0.34815815062812255,-1.6934471394817239,-0.011639235884623027,-0.9842872423645685
377,-3.621185302734375,-12.742080688476562,-18.25433349609375,-16.870697021484375,-1.0280808709002194,-1.9627533844346923,-0.674201642259273,-1.3393677580599965
378,-3.6221923828125,-12.678303718566895,-18.17604637145996,-16.827138900756836,-1.0300591330911009,-1.9263162503643225,-0.617715114406067,-1.3093006686818207
379,-3.622589111328125,-12.793670654296875,-18.299102783203125,-16.907318115234375,-1.03083844849963,-1.9922278248783667,-0.7065040367475287,-1.3646463899320014
380,-3.4402618408203125,-12.154876708984375,-17.473159790039062,-16.182891845703125,-0.6726830709413826,-1.6272713106121788,-0.11056119037575347,-0.8645929204506256
381,-2.9358062744140625,-9.652481079101562,-18.109130859375,-15.166152954101562,0.3182464446729499,-0.19759967220896826,-0.5694335488883663,-0.16276330481425147
382,-3.0842437744140625,-9.982070922851562,-17.84466552734375,-15.442092895507812,0.026662587204824447,-0.38590133254122644,-0.37861381430402874,-0.35323779596980787
383,-3.303375244140625,-11.765533447265625,-18.46319580078125,-16.324737548828125,-0.40378928132927805,-1.404831256675239,-0.8249021111601739,-0.9625054879015243
384,-4.224212646484375,-9.909332275390625,-19.287750244140625,-16.2841796875,-2.2126402918644787,-0.34434420222623224,-1.419843076857637,-0.934509403103279
385,-2.59686279296875,-11.634872436523438,-17.722366333007812,-15.73089599609375,0.9840515665828461,-1.3301818530907423,-0.29037124722039925,-0.5525914065704061
386,-3.442230224609375,-8.249465942382812,-17.677078247070312,-14.751968383789062,-0.6765496743144694,0.6039725992831835,-0.25769452368899415,0.12313802165812321
387,-3.6128997802734375,-12.593612670898438,-17.978302001953125,-16.69659423828125,-1.0118051683297842,-1.8779304605905778,-0.4750365719482491,-1.2191889290351734
388,-3.6129150390625,-12.225738525390625,-16.436798095703125,-15.905120849609375,-1.011835141999343,-1.6677561675836143,0.6372051120263711,-0.672854497701469
389,-3.579620361328125,-12.036906242370605,-16.3314208984375,-15.802093505859375,-0.9464325950220148,-1.5598722837465517,0.7132379464966824,-0.6017372800348955
390,-3.5795695781707764,-12.0281982421875,-16.33331298828125,-15.804240226745605,-0.9463328389030143,-1.554897218756697,0.7118727464569605,-0.6032191081688507
391,-3.5851337909698486,-12.108357429504395,-16.359018325805664,-15.84662914276123,-0.95726292484307,-1.6006938607008732,0.6933255680947323,-0.6324791245606963
392,-3.5836384296417236,-12.10167407989502,-16.36175537109375,-15.84691333770752,-0.9543255052263063,-1.596875521477469,0.6913507071501751,-0.6326752972767863
393,-3.63861083984375,-12.466400146484375,-16.540496826171875,-16.020843505859375,-1.062310801536383,-1.8052512503040021,0.5623833421074259,-0.7527349744170043
394,-2.358464479446411,-8.164830207824707,-16.565488815307617,-13.33875560760498,1.4523503446594044,0.6523267875051363,0.5443508661795282,1.0986437170873147
395,-2.364649534225464,-8.164810180664062,-16.588354110717773,-13.353164672851562,1.4402007050391747,0.6523382294463024,0.5278528640866001,1.0886974970624679
396,-2.3653640747070312,-8.16186809539795,-16.59136962890625,-13.353034973144531,1.438797094294366,0.6540191050890252,0.5256770765232935,1.0887870255503478
397,-3.1331787109375,-11.032501220703125,-17.39027976989746,-15.50049877166748,-0.06946297107028639,-0.986034415825161,-0.05076074952290023,-0.3935539223171306
398,-2.6027565002441406,-7.778553009033203,-16.298900604248047,-13.316829681396484,0.9724742367157548,0.8730151347349921,0.7367023221794003,1.1137786396229727
399,-2.64337420463562,-7.800933837890625,-16.32411003112793,-13.343254089355469,0.892686670043131,0.8602284930547913,0.7185129583437122,1.0955385268128293
400,-2.6466777324676514,-7.79949426651001,-16.321001052856445,-13.340408325195312,0.8861973705836481,0.8610509506828918,0.7207561801831743,1.0975028871645496
401,-2.886408567428589,-7.830953121185303,-17.15302085876465,-14.034001350402832,0.41528104814514905,0.8430778405284353,0.12042872965156692,0.618732840783533
402,-2.9688518047332764,-8.035527229309082,-17.53450584411621,-14.290283203125,0.25333331151888655,0.7262003185077084,-0.15482422351846672,0.44182784022114413
403,-2.438934326171875,-7.409149169921875,-15.994110107421875,-13.044441223144531,1.2942790465165528,1.0840633741053034,0.9566178826103083,1.3018016301251085
404,-2.472925901412964,-7.4348602294921875,-16.024023056030273,-13.068984985351562,1.227507545849843,1.0693741010654954,0.9350347856113601,1.2848596803892254
405,-2.4913177490234375,-7.444956302642822,-16.043893814086914,-13.07483959197998,1.1913794389211503,1.0636060005819667,0.9206974327748465,1.2808183907782296
406,-2.6447296142578125,-9.6142578125,-17.649282455444336,-14.828516960144043,0.8900241651768521,-0.17576191021210222,-0.23763901947642813,0.0702984397708781
407,-2.6368560791015625,-9.614436149597168,-17.654897689819336,-14.828022956848145,0.9054905786691991,-0.17586379797391394,-0.24169058088463471,0.07063943798206818
408,-2.6370849609375,-9.611053466796875,-17.650259017944336,-14.824462890625,0.905040973625817,-0.17393119962553857,-0.2383436388517684,0.07309686331483364
409,-2.7245585918426514,-9.653091430664062,-17.838022232055664,-14.936955451965332,0.7332117611554705,-0.19794837898736134,-0.3738204758581104,-0.004553959073866209
410,-2.7175750732421875,-9.663558959960938,-17.84037208557129,-14.93928050994873,0.7469298667030825,-0.20392870023680248,-0.3755159662300229,-0.006158888878656516
411,-2.719940185546875,-9.66558837890625,-17.8429012298584,-14.939555168151855,0.7422839479214666,-0.20508815027495944,-0.37734082031537686,-0.006348478617696552
412,-3.29913330078125,-11.302719116210938,-16.893661499023438,-15.777435302734375,-0.39545660119192827,-1.1404156242892332,0.30756435082226014,-0.5847163345744122
413,-3.3021647930145264,-11.48383617401123,-16.96148681640625,-15.84428882598877,-0.4014115263238079,-1.2438916365056707,0.25862633326933027,-0.630863661992626
414,-3.3110249042510986,-11.540995597839355,-16.965505599975586,-15.878071784973145,-0.418815924888567,-1.2765480263021818,0.25572665939463896,-0.6541831998945504
415,-3.319671630859375,-8.919403076171875,-17.650665283203125,-15.28753662109375,-0.43580116041808953,0.22122332164948916,-0.2386367715215877,-0.2465514367066675
416,-3.3358967304229736,-8.966217041015625,-17.677297592163086,-15.313761711120605,-0.4676730062694309,0.19447751174674063,-0.2578527878065022,-0.26465396529646595
417,-3.34417724609375,-8.98534107208252,-17.68825340270996,-15.327056884765625,-0.483938873729542,0.1835515476418715,-0.2657577364236009,-0.2738312936018727
418,-2.509796142578125,-7.3490142822265625,-17.905715942382812,-14.983845710754395,1.1550813250854286,1.1184197094464807,-0.42266353494053543,-0.0369211406333124
419,-2.509368896484375,-7.356770992279053,-17.90816307067871,-14.983647346496582,1.1559205878330754,1.113988136662012,-0.4244292120080385,-0.03678421471067237
420,-3.7674102783203125,-8.850189208984375,-17.747406005859375,-14.99407958984375,-1.315318546282317,0.26076667031926337,-0.30843812839123347,-0.04398533330566875
421,-3.7731831073760986,-8.87657642364502,-17.781686782836914,-15.018513679504395,-1.326658428485872,0.24569109555151672,-0.33317274564316846,-0.06085157880547697
422,-3.7707722187042236,-8.88135814666748,-17.75811767578125,-15.014750480651855,-1.3219225886955797,0.2429591958845435,-0.31616692216449704,-0.058253936061546475
423,-2.9794158935546875,-7.9987030029296875,-17.567398071289062,-14.342544555664062,0.2325816970738645,0.7472387791859766,-0.17855696009608976,0.40575312598713725
424,-2.989471435546875,-8.035629272460938,-17.551498413085938,-14.331263542175293,0.21282904883460724,0.7261420190931958,-0.16708487589133098,0.41354012953958375
425,-2.990631103515625,-8.032954216003418,-17.550628662109375,-14.3294677734375,0.2105510499481375,0.7276703355203716,-0.16645732426016854,0.414779704118099
426,-2.781951904296875,-8.073710441589355,-17.071197509765625,-14.16259765625,0.6204709548344537,0.7043854403931743,0.17946675032094653,0.529966003348201
427,-2.7583465576171875,-8.03960132598877,-17.015527725219727,-14.147847175598145,0.6668402216419361,0.7238727007619347,0.21963418334449444,0.5401478939514379
428,-2.762115478515625,-8.058670043945312,-17.03310203552246,-14.158244132995605,0.6594367252609096,0.7129783382088574,0.20695378700780445,0.5329711323715266
429,-3.0792160034179688,-7.787467956542969,-17.192840576171875,-14.356819152832031,0.036538911324453076,0.8679218363530884,0.09169759938012381,0.3958997259386954
430,-3.109771728515625,-7.8804473876953125,-17.248971939086914,-14.414820671081543,-0.023483361967068423,0.814800717499634,0.051197123604950226,0.3558627178182927
431,-3.1100311279296875,-7.8826141357421875,-17.25685691833496,-14.418660163879395,-0.023992914349568233,0.8135628084363385,0.045507872632964505,0.3532124112579622
432,-2.8517303466796875,-8.065895080566406,-16.750097274780273,-13.789555549621582,0.4834013639420053,0.7088505217196294,0.4111502800458675,0.7874677085291653
433,-2.638577699661255,-7.813507080078125,-16.34740447998047,-13.398719787597656,0.9021087057335089,0.8530451334198941,0.7017053090643552,1.0572519322900218
434,-3.2526283264160156,-8.392189025878906,-17.29033660888672,-14.576004028320312,-0.30410434979405826,0.5224318779906938,0.021351263462363327,0.24460184780310643
435,-3.2729721069335938,-8.448112487792969,-17.324953079223633,-14.623690605163574,-0.3440667447333447,0.49048161942042867,-0.003625566699844888,0.21168498765998514
436,-3.27282452583313,-8.460197448730469,-17.32923698425293,-14.628705024719238,-0.34377684314808055,0.48357722520824586,-0.00671653372526335,0.20822365832709447
437,-3.70050048828125,-10.817398071289062,-17.825439453125,-15.85247802734375,-1.1838840052669253,-0.8631414294499831,-0.3647416203520171,-0.636516464385462
438,-3.7006428241729736,-10.814971923828125,-17.835153579711914,-15.85832691192627,-1.1841636034032785,-0.8617553200058706,-0.3717506564430484,-0.6405538042102278
439,-3.69708251953125,-10.80103588104248,-17.81233787536621,-15.837870597839355,-1.1771699032857514,-0.8537933635173426,-0.35528843580277425,-0.6264333184379751
440,-3.866058349609375,-10.688674926757812,-18.074356079101562,-15.98272705078125,-1.509098319980038,-0.7895991698868844,-0.5443424933196087,-0.7264241317435592
441,-3.8638713359832764,-10.654582023620605,-18.10373878479004,-15.995503425598145,-1.504802250122804,-0.7701211720419252,-0.5655430040171027,-0.7352433460974459
442,-3.8725788593292236,-10.74713134765625,-18.10475730895996,-16.008514404296875,-1.5219069119919748,-0.8229965615874808,-0.5662779000062271,-0.7442245016867627
443,-2.8426666259765625,-8.523788452148438,-16.906875610351562,-14.548995971679688,0.5012057236599398,0.4472463377344178,0.29802996989968705,0.26324483880871
444,-2.877197265625,-8.61053466796875,-16.962881088256836,-14.61107349395752,0.4333753094483477,0.3976863868553026,0.2576203239658659,0.22039426629713682
445,-2.875732421875,-8.608917236328125,-16.95916748046875,-14.607380867004395,0.43625278172599363,0.39861045981804427,0.2602998042857634,0.2229431950108973
446,-3.2063446044921875,-8.938629150390625,-17.32562255859375,-14.878875732421875,-0.21318671660479105,0.21023905813010743,-0.004108616310673864,0.035537029458346456
447,-3.2170307636260986,-8.975422859191895,-17.35487937927246,-14.91845703125,-0.2341781204062836,0.1892180327907589,-0.02521829716681535,0.008215041510021233
448,-3.2399089336395264,-9.014556884765625,-17.394704818725586,-14.95367431640625,-0.279118954523854,0.16685993489800943,-0.05395355606741084,-0.016094576140223416
449,-3.6719768047332764,-11.51697826385498,-18.213958740234375,-16.413320541381836,-1.1278533817511813,-1.2628264145724146,-0.6450700349600487,-1.0236521285281661
450,-3.4595565795898438,-9.124679565429688,-18.016998291015625,-15.371620178222656,-0.7105847760985007,0.10394451440643966,-0.5029571146961075,-0.3045922287611186
451,-3.546391725540161,-9.299656867980957,-18.1544189453125,-15.501190185546875,-0.8811597778332457,0.003976274438899908,-0.6021102724197714,-0.39403118815325566
452,-3.4860332012176514,-9.1197509765625,-18.107833862304688,-15.402323722839355,-0.7625942445074954,0.1067603216419637,-0.5684977262804924,-0.32578612337359764
453,-3.3460922241210938,-12.162017822265625,-17.189491271972656,-16.373794555664062,-0.48770056925917293,-1.6313511799193776,0.09411422364398615,-0.9963683218467309
454,-3.2974750995635986,-12.244267463684082,-17.277969360351562,-16.36089515686035,-0.3921993063203417,-1.6783421425795502,0.0302746072703835,-0.9874641870888992
455,-3.3086750507354736,-12.218215942382812,-17.253530502319336,-16.35991859436035,-0.4141999797765099,-1.6634583565399197,0.04790798238021731,-0.986790090238979
456,-3.6612651348114014,-12.672465324401855,-18.2686767578125,-16.87416648864746,-1.106811865720895,-1.9229806520872563,-0.6845507393345833,-1.341762645110787
457,-3.62225341796875,-12.67023754119873,-18.183298110961914,-16.82598876953125,-1.0301790277693361,-1.9217078723461216,-0.6229474637518555,-1.3085067616495907
458,-3.6161396503448486,-12.678120613098145,-18.18556785583496,-16.82405662536621,-1.0181694213865764,-1.9262116383308048,-0.6245851533156347,-1.3071730504992602
459,-3.2174835205078125,-11.082850456237793,-17.645584106445312,-15.703145027160645,-0.23506749538272398,-1.014800000770883,-0.23497054883427035,-0.5334356016526074
460,-2.935094118118286,-9.701237678527832,-17.74196434020996,-14.934346199035645,0.3196453720318901,-0.22545535040482098,-0.3045118020673159,-0.0027528565529858647
461,-2.9423015117645264,-9.713358879089355,-17.495641708374023,-15.090988159179688,0.3054874965512198,-0.23238044908197086,-0.12678257431547182,-0.11087891289696154
462,-3.078892946243286,-9.125758171081543,-17.43425941467285,-14.868988037109375,0.03717351010964356,0.10332828414649815,-0.0824933931881268,0.042362260063787766
463,-3.56085205078125,-12.216522216796875,-17.8078670501709,-16.483154296875,-0.9095649814646757,-1.662490695229879,-0.3520626002250446,-1.0718566362745052
464,-3.585845947265625,-11.960357666015625,-16.366811752319336,-15.811076164245605,-0.9586618522020102,-1.5161384603383072,0.6877023751891848,-0.6079377861182916
465,-3.58697509765625,-12.03941822052002,-16.336181640625,-15.80988597869873,-0.9608799037493623,-1.5613074300813758,0.7098029270418985,-0.6071162305824515
466,-3.5970866680145264,-12.172465324401855,-16.382720947265625,-15.88898754119873,-0.9807426115565308,-1.637320059227653,0.6762234099358386,-0.6617180754259819
467,-2.3671772480010986,-8.168914794921875,-16.598426818847656,-13.361201286315918,1.4352353793413226,0.6499931763616089,0.5205851005686861,1.0831500223024317
468,-2.347686767578125,-8.157386779785156,-16.541534423828125,-13.324485778808594,1.47352159047825,0.6565793756385081,0.5616346840211268,1.1084938256472316
469,-2.4518280029296875,-8.135177612304688,-16.471176147460938,-13.403152465820312,1.2689512957393563,0.6692679435372859,0.6124003080788455,1.0541921645571812
470,-3.51580810546875,-12.560516357421875,-17.866119384765625,-16.593902587890625,-0.821082708927062,-1.8590218355322137,-0.39409342120603535,-1.14830343216076
471,-2.63610577583313,-7.80060338973999,-16.32596778869629,-13.346529960632324,0.9069644402020364,0.8604172850840307,0.7171725300789047,1.0932772741961538
472,-2.631439208984375,-7.799468994140625,-16.31097412109375,-13.3304443359375,0.9161312313625776,0.8610653893229346,0.7279909146678692,1.1043807815863909
473,-2.70001220703125,-7.3446502685546875,-16.369354248046875,-13.524444580078125,0.7814295603652753,1.1209129629119912,0.6858678876358086,0.9704672292444453
474,-2.9512176513671875,-8.020858764648438,-17.511367797851562,-14.262832641601562,0.2879730384185495,0.7345807231303081,-0.13812942343594165,0.46077628136186777
475,-2.9777374267578125,-7.9963226318359375,-17.54364013671875,-14.304718017578125,0.23587880072533385,0.7485987356217095,-0.1614148918553897,0.43186384615826223
476,-2.452641725540161,-7.418192386627197,-16.001028060913086,-13.054280281066895,1.2673528561424152,1.078896792814503,0.9516263699650755,1.2950099727026223
477,-2.5060272216796875,-7.4486236572265625,-16.05291748046875,-13.074066162109375,1.1624848214664554,1.0615107632127316,0.9141865846015363,1.2813522702169846
478,-2.6358540058135986,-9.620854377746582,-17.658254623413086,-14.833038330078125,0.9074590057497568,-0.17953066769045356,-0.2441127099873669,0.0671774503514725
479,-2.6385345458984375,-9.606231689453125,-17.636611938476562,-14.820465087890625,0.9021934750177298,-0.17117641607623332,-0.22849685832333158,0.07585644729419416
480,-2.7169597148895264,-9.671574592590332,-17.856613159179688,-14.948481559753418,0.748138648595759,-0.20850820097491773,-0.38723439197420734,-0.01251014513649773
481,-2.7209625244140625,-9.664413452148438,-17.82861328125,-14.937698364257812,0.7402757120610262,-0.20441688972655278,-0.367031633321873,-0.005066772986061307
482,-3.3020427227020264,-11.46312427520752,-16.9637451171875,-15.830912590026855,-0.40117173696733743,-1.2320584899226383,0.25699690096385586,-0.6216303783822942
483,-3.374053955078125,-11.9864501953125,-17.18218994140625,-16.08209228515625,-0.5426273187256964,-1.5310456751146109,0.09938235444242867,-0.7950134862229323
484,-3.343292236328125,-8.962504386901855,-17.67527198791504,-15.32049560546875,-0.4822004008951309,0.19659862969718475,-0.25639125308655814,-0.2693022053914718
485,-3.35137939453125,-9.013885498046875,-17.696868896484375,-15.33367919921875,-0.49808644576130134,0.1672435123542418,-0.27197407571737436,-0.2784025128653936
486,-2.5096435546875,-7.3676300048828125,-17.910903930664062,-14.989689826965332,1.1553810617810167,1.1077841527054921,-0.4264068253720306,-0.04095518896955317
487,-2.5105133056640625,-7.3044281005859375,-17.898361206054688,-14.977737426757812,1.1536725626161646,1.1438927396080945,-0.417356870270004,-0.03270474383278659
488,-3.7681376934051514,-8.85053539276123,-17.753021240234375,-14.994709968566895,-1.316747447310816,0.2605688881933936,-0.31248968979944003,-0.04442046808867383
489,-3.793609619140625,-8.905609130859375,-17.778717041015625,-15.039581298828125,-1.3667833369147975,0.22910409484117256,-0.33102998711308096,-0.07539403340663475
490,-2.990626096725464,-8.0576171875,-17.555749893188477,-14.339497566223145,0.2105608850584615,0.7135798574015854,-0.17015244735155258,0.40785638715461264
491,-2.986053466796875,-8.021469116210938,-17.541778564453125,-14.31671142578125,0.21954315081578119,0.734232016351915,-0.16007171117114732,0.42358509422018065
492,-2.7511138916015625,-8.018707275390625,-16.991769790649414,-14.127212524414062,0.6810477410128132,0.7358099145241437,0.2367762515851945,0.5543914813945257
493,-2.7508392333984375,-8.016754150390625,-16.988082885742188,-14.12554931640625,0.6815872670648718,0.7369257762150014,0.23943646496904752,0.5555395525920459
494,-3.1174392700195312,-7.889930725097656,-17.2584228515625,-14.428825378417969,-0.038545130920371574,0.8093826859303517,0.04437800445492864,0.34619561602036586
495,-3.102849245071411,-7.879415035247803,-17.222076416015625,-14.401118278503418,-0.009885151097691653,0.8153905223240254,0.07060305683087441,0.36532113924373455
496,-3.1224212646484375,-7.901763916015625,-17.28033447265625,-14.4295654296875,-0.048331534031323765,0.802622133264256,0.028568107220731276,0.34568477700128575
497,-2.633328676223755,-7.812591552734375,-16.35246467590332,-13.40324878692627,0.9124196480617403,0.8535681935874836,0.69805422468393,1.0541256764889761
498,-3.3346099853515625,-8.58319091796875,-17.612228393554688,-14.628349304199219,-0.4651453829161667,0.4133084505273122,-0.21090339329530416,0.20846920337105954
499,-2.6009292602539062,-7.799461364746094,-16.312957763671875,-13.389472961425781,0.9760635836454226,0.8610697481576646,0.7265596565617094,1.063634786837703
500,-2.63616943359375,-7.814491271972656,-16.342147827148438,-13.363616943359375,0.9068393937993457,0.8524828437397352,0.705498143045679,1.0814825542156665
501,-3.302218198776245,-8.527923583984375,-17.395843505859375,-14.678874015808105,-0.40151643416726374,0.4448838493108047,-0.05477515326873533,0.17359324925785785
502,-3.2588729858398438,-8.39300537109375,-17.280364990234375,-14.61212158203125,-0.3163710740610022,0.521965482674593,0.028546087865251892,0.21967079711934168
503,-3.6984050273895264,-10.797871589660645,-17.82370948791504,-15.841522216796875,-1.179767777427044,-0.851985536813111,-0.3634933981382795,-0.6289539403504206
